Country Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
GHA,852.431194802012,874.995968331179,886.662778616632,907.206605570055,915.299656595277,931.190962344392,951.933558267955,968.856992741814,990.186222678458,1008.8450909116,1020.17373874286,1033.13304062936,1050.35589505431,1075.38403730291,1105.69813768672,1140.19931877786,1181.57234007696,1201.2243992982,1277.83744377782,1306.1999150692,1375.00057372977,1530.37663810948,1631.9378141766,1708.84732622818,1715.84336336655,1711.29066611485,1728.11661627866,1827.29457877002,1899.82990284843,1981.63615575459,1951.08652852438,2014.73647352693
GIN,555.295453152182,547.277229052735,547.272116313071,557.425465869565,562.316644150699,571.982754594629,580.800069115704,598.456113522648,608.644026238079,617.751401630958,620.904459853461,635.331829538464,657.856760750109,651.305260632495,652.504223619501,658.894385004307,653.119381763155,681.828179678639,693.114109287358,668.814746296464,683.98458860478,704.737327689133,728.368441371947,738.840596994598,747.363415140495,756.425594058563,816.847083875891,878.179276444153,910.652647044683,937.703136755322,959.431978411073,972.779035314863
GMB,667.623947725849,661.100333836151,656.99075011769,652.938482229091,633.570538865035,620.493198378012,615.984018524463,627.556464463986,630.753064095768,651.749312116105,667.965504959472,686.68781504702,645.701853618643,670.66106712814,697.472583659477,661.322035546027,638.077066574916,637.531120654865,656.70403307595,679.003740229931,697.162699000171,620.948339816546,633.582840104104,632.197270604367,605.033807883086,611.671334233568,606.316314365726,618.48088511643,645.938308722218,668.635248433711,655.576242590987,666.471212255386
GRC,15525.8414521802,15816.1488966121,15805.6629238098,15461.5498278134,15692.0133830122,15946.8242449648,16331.1176711674,16979.476405287,17543.3138315666,18013.1412714363,18642.8020738579,19312.3868295662,19996.5518133575,21104.832913793,22118.1557970506,22185.5206802753,23369.2517158341,24072.8961576219,23928.6057241782,22839.3475325728,21560.3533533658,19400.8077326583,18123.6710971914,17796.2576680722,18000.4184639065,18083.8779056547,18070.7807322854,18304.3076770645,18647.4957207515,19018.9021220823,17343.6099878902,18907.8491448015
GRD,5149.62009191626,5183.75928675182,5074.42583195855,4919.85893616692,4954.63837321399,5017.06246918781,5200.45073288792,5424.9046814851,6025.35810422231,6403.44468056335,6678.3684830649,6512.65191852219,6718.1514482221,7319.53245803635,7220.61373996834,8124.4872006952,7748.3040593691,8168.52572649747,8190.72246293599,7596.97217587343,7505.77307225191,7505.34016477269,7355.02434242712,7461.47559361406,7939.53602811013,8379.62184743156,8621.61774103594,8933.22763662535,9252.67605907521,9247.90865964199,7915.21109400898,8223.29847749332
GRL,26805.577588047,26823.4062837444,25544.3258407202,24303.9235756971,25604.6223284605,26416.5439877304,26772.6416695689,27117.4015086751,29169.0769300141,29570.9931038529,31614.6517251413,31930.6286478313,31475.8540001692,32779.9156168261,34953.9857327976,36681.843754409,38829.5768138818,39896.9168745397,42527.7110946122,42899.7888333474,43198.0773094712,42994.9238212176,43655.7458877164,43338.4290158317,45545.1903286408,44536.4013080999,46561.8315883072,46598.8233034331,47013.0349493846,47908.106718779,47957.7936697606,
GTM,2733.86659540883,2758.67882604411,2817.23114704162,2854.13299733458,2896.2234438495,2965.89179105211,2981.12088265626,3038.71350544897,3115.97742874329,3160.07953045848,3195.39433981893,3192.30860737942,3239.56717751628,3250.84112590453,3282.32107223521,3320.16407089873,3427.67826697726,3573.59963564153,3620.83046484901,3570.30283821497,3606.4305491335,3688.86616443424,3731.67578420097,3802.15380202902,3903.05961459334,3994.63691288475,4034.15848231358,4091.26800012075,4163.48446077382,4263.07805308999,4124.6999812741,4388.43680329451
GUY,2386.06257417329,2540.87781451959,2734.681207423,2949.56975126431,3191.17300169262,3342.17966023472,3599.05640978314,3813.20335975239,3741.81306740379,3845.88281356001,3788.25000350221,3870.73860375005,3911.93326549575,3885.97951107128,3947.44729744671,3874.07693316679,4080.00914246278,4384.08387751372,4475.05955823325,4654.52579985293,4868.70556336733,5147.17244308889,5420.67715044139,5592.75644056738,5659.0752481947,5668.42976474423,5852.83773089954,6038.27345641889,6127.70538051386,6348.69808969246,9126.80604679143,10857.3381487023
HKG,21357.1086643693,22388.4748827726,23585.5117046139,24621.4881192217,25526.2749270815,25619.8565689968,25551.2236038919,26631.6269671404,24856.5925586025,25237.4790616217,26933.0594535352,26885.2359733295,27209.8701040654,28096.8982515635,30304.0760112418,32401.1391248038,34457.7582217847,36371.3854438412,36923.7981934963,35938.3456981087,38089.7563261481,39656.0607653093,39887.5582503241,40959.6988226886,41796.5771788252,42431.8882817277,43087.2657341216,44380.526522314,45280.2113679239,44192.3802322275,41448.4907994199,44481.3397599363
HND,1704.92695439627,1602.77168359105,1653.07766076328,1711.75488130757,1668.01574750912,1722.53107961159,1706.68706291843,1736.47707957823,1751.93639378646,1693.72117512173,1768.25189043726,1768.28796149628,1787.09689872544,1821.14830441867,1887.08317421745,1953.32389733431,2033.06879169707,2110.04492835708,2151.19911027977,2054.38177155339,2087.24989292121,2124.18509655498,2169.15381887943,2187.83094063573,2213.43798517953,2257.2227122596,2303.87587940671,2373.78885531469,2423.27329902983,2446.10530994908,2190.97187254256,2428.02918076814
HRV,,,,,,7226.35292805261,7784.2658588921,8305.22044591226,8503.55138868285,8476.6445905627,8805.85839996229,9432.65857833887,9970.44171500607,10522.174682112,10956.223307142,11408.5760540598,11963.2916296618,12564.3346357853,12817.378074954,11907.8670352057,11788.8503191383,11819.377265251,11579.1276366176,11565.2280592202,11562.5750919826,11952.3111753908,12464.4835228917,13045.5193626136,13531.2435029842,14071.9114694775,12920.3443843408,15166.41328825
HUN,,7589.9019679997,7360.21365612239,7326.16050730217,7552.40467422539,7675.57817108924,7695.11053742504,7952.98313173573,8282.39885965651,8560.96909441129,8967.69626924063,9354.48075090137,9825.94319858403,10255.6101131603,10792.7374278506,11278.6160255559,11741.9476769178,11792.7712897392,11932.0383995535,11162.0559722742,11307.7161991209,11551.4989289342,11466.1419094704,11705.0092523564,12233.299367172,12717.038597002,13035.3528590909,13628.4044885706,14377.421963001,15082.6714945249,14427.8188846629,15518.7686622368
IDN,1483.63803613117,1556.8066678411,1629.84798274164,1706.95236932734,1805.6038903453,1922.35212337468,2039.36299441801,2101.25415527092,1797.08392680225,1784.33359964005,1845.22780582336,1885.67975657323,1943.64493329883,2009.48978948919,2083.88251472033,2174.91522750723,2264.93573957279,2377.25499952329,2487.61130348394,2569.87421969503,2695.86817752185,2826.48044853411,2959.51448634505,3086.32312548091,3203.48429587321,3322.58168813599,3453.04943984718,3591.7800383847,3741.30527715913,3892.42167262992,3780.14120998019,3892.5389904925
IND,534.483960804855,528.898039699766,546.440878609293,560.798426153572,586.175305347047,618.139127413432,651.958187295696,665.465934752529,693.408324696459,740.91604089964,755.482097864514,777.733458347497,793.100755845359,840.8178259143,892.381871765004,947.763189175956,1008.66687550133,1070.13126025613,1087.58275313042,1156.8803655203,1238.01440524036,1285.28270059611,1337.47576344041,1404.54498175748,1490.02812071832,1590.17391842781,1701.18379590649,1795.91138334142,1891.13794439121,1941.81508305731,1796.48873981565,1936.94270206376
IRL,23181.0178451808,23492.87181484,24113.2263065919,24639.0371400531,25954.7053539342,28309.7756886634,30159.3419045447,33149.3348804669,35681.1168207044,38996.2066089031,42098.2793673021,43631.696306926,45433.5788879325,46046.6534802097,48281.5083780917,49952.502935396,51049.0549651385,52227.8955546037,48879.2278726624,45919.6827420934,46438.769693914,46622.2394918802,46422.5257382515,46698.5566546237,50368.1377394965,62053.9844381587,62588.6682836096,67486.2717956178,72339.4218486536,75239.3028933993,79074.5401350894,88966.6721604807
IRN,3363.51012167461,3647.57111530581,3680.21787777124,3602.81510617123,3528.03069335215,3564.66177507244,3741.58135921761,3738.56734289657,3757.3430873355,3772.35593881825,3927.70922501696,3953.47969971201,4231.47890986097,4554.59387501615,4675.94080718607,4748.03025620627,4908.9599537404,5232.70355112334,5174.35477370118,5155.85725170023,5378.71771332894,5450.93821512386,5180.0860295384,5027.48471948954,5178.90070882248,4990.93679760475,5332.10103415128,5401.45593912322,5211.11164308815,5017.11721737502,5141.08477874704,5344.9580270883
IRQ,3511.16662646686,1249.06798776896,1607.58759779282,1995.7286881821,1975.17896298953,1949.57835249648,2095.37372179771,2461.7286458176,3215.74079260725,3659.35349439285,4138.1880564666,4079.11196650697,3626.35349519373,2227.96921554878,3320.37900387494,3277.1120026006,3437.36345765464,3532.08064714706,3749.76587914152,3739.45555122083,3854.6884652312,4003.05271222271,4360.74574752255,4479.47054588743,4333.82411239271,4416.94304894546,4903.82339632576,4702.40061716952,4710.97628188563,4854.38663347607,4204.17669758529,4224.25383488689
ISL,,,,,,34188.3505876665,35557.277250986,37302.6680254519,39622.6069816837,40725.886035875,42174.6650584696,43288.0763046335,43143.4605797013,43763.7756121132,46766.0168708212,48850.7658634924,50731.6906881713,53646.3690202759,53821.4708222101,49527.3988280929,48193.7014041013,48933.5456614347,49191.574417162,50946.8162625339,51233.2440468041,52951.6815110898,55513.6423015865,56501.4576788793,57697.5982793803,57806.0637541946,52983.8118224464,54417.2890524178
ISR,,,,,,25872.2304216269,26698.2315740449,27026.4814260925,27502.5738477223,27704.0215974216,29321.3254007484,28733.9412605501,28128.8460691258,28010.6074556958,28836.5131848105,29503.9014620245,30605.1559987527,31880.3450537383,32337.1977109655,31852.2671973223,33048.5545890362,34247.623280715,34491.1601071181,35348.3068537152,36035.2577522884,36206.5222171621,37109.0218162488,37953.0404593554,38744.1604404811,39591.3687578516,38176.7543372587,40805.1917574569
ITA,27490.6320397627,27894.2427947176,28107.8590258445,27851.1213575016,28444.4102547741,29265.0890480926,29627.4869484224,30153.7751753268,30690.911722108,31184.6163874566,32350.9043668747,32963.6706090266,32998.2031900081,32897.3907788976,33150.4762169416,33257.7698032684,33751.7000191328,34081.0903298709,33530.3601449597,31615.2708145085,32058.1739940798,32229.4567910904,31184.5584255896,30257.6274259351,29979.9187217358,30242.3861352184,30685.645898943,31244.2270989224,31593.4802621599,32114.2998563994,29353.8154433028,31505.9489224989
JAM,4503.50382927126,4682.56181677991,4729.60351343673,5123.46113562183,5141.81352402292,5209.81557566751,5155.56388647664,5052.76021342898,4893.40626359715,4907.14636457969,4920.069867144,4961.17153852239,5035.63483799479,5195.08562033794,5238.17345521614,5259.64380866999,5386.37738256305,5440.124474272,5375.76126144091,5121.33812733289,5025.49317115886,5089.60486916425,5033.35827177919,5035.12828084799,5049.08007013998,5077.55062188355,5132.22647035127,5172.91569981982,5264.19609212041,5307.50998134429,4765.47436441152,4971.88995466932
JOR,3332.360173698,3214.38018956959,3485.04540543604,3454.80580214307,3454.98219679523,3521.05231406002,3477.16972064578,3497.36130097795,3520.353724486,3561.4753409898,3635.29216830786,3747.4649289793,3879.8837584408,3951.04104611566,4183.85106857533,4408.2702739761,4453.6538345064,4521.6531790505,4731.61282324103,4861.12699199058,4865.46976932585,4872.99655319502,4920.86518854285,4732.38723182253,4348.23666941948,4064.25301644124,3949.61078983507,3947.97168856688,3929.68714237256,3916.01694720161,3773.42178163461,3781.52828627257
JPN,28422.2131195125,29308.274088137,29462.6539670948,29232.4397928178,29466.7552451756,30171.1637924347,31046.1701544648,31276.1930771932,30795.0888900928,30636.266116943,31430.6311303282,31476.052066579,31416.1241772435,31830.2175849262,32515.1158024317,33098.5474664872,33531.5185630775,33990.0360341685,33557.6454041531,31651.0837739853,32942.2020783725,33011.13423011,33518.444936892,34239.8862473683,34386.905855287,34960.6393843385,35242.1993771881,35861.9728545838,36117.2276899342,36081.0653118215,34556.4399294744,35291.0138555083
KAZ,5831.08035231768,5156.9460721812,4887.37581616519,4453.56479206016,3949.0466847741,3700.75448585726,3776.08391468622,3901.3389932268,3893.93872422987,4037.4537631154,4446.45253270723,5055.31386613733,5550.50563164596,6046.32801716638,6580.88504863947,7155.34366301027,7837.6291450708,8438.10464515505,8554.82357302307,8487.54482993118,8979.33228378317,9506.73405348324,9823.69389729401,10264.2980657293,10539.0446798227,10510.7718884149,10476.347572387,10758.5208843812,11053.3620631343,11402.7601135125,10974.2462751277,11298.3576191288
KEN,1313.85853371826,1290.63292870118,1242.01835846262,1210.2719540345,1206.8726639293,1225.1432869922,1241.8779410578,1214.84706077684,1221.52373115577,1215.16334272613,1187.32524209218,1195.44320561344,1166.06472774308,1165.16554488349,1188.57014222896,1221.85870456711,1262.81406153569,1309.8950119388,1274.40406933954,1278.1402900463,1342.76805936296,1374.54358771362,1401.49015377773,1420.07801266798,1457.54236778928,1496.65285612239,1525.74282091614,1550.20271532151,1604.80216387121,1653.82819354564,1616.86813097824,1704.96657562005
KGZ,1203.48209842168,1089.90849180241,928.315635610201,784.578391608593,627.216761307542,587.305207810936,619.672933197503,671.2530930616,675.060455149504,689.417497098609,718.337348793166,749.419780707198,742.443688358684,786.351819979601,831.48432464489,820.715980104391,837.133799140186,900.025513928094,966.415360384574,982.377173171872,966.150729977601,1011.31552914855,993.737423275132,1080.54823049658,1101.70533211929,1121.08283510739,1146.10322085437,1177.43873608377,1197.6107237282,1226.82446375586,1102.66436211075,1123.37284385643
KHM,,,,563.770282079607,353.956570048307,378.922378208996,391.829016964631,398.652963161675,408.822526817759,451.861450642121,488.002702289111,518.384291904527,542.654742982698,578.409355448543,627.008213389039,697.746758239126,759.64339497603,822.754086675081,863.38697476452,851.203024271407,888.912588308966,938.01767709824,992.134600394822,1049.99450649809,1109.3756527343,1170.74281578324,1235.32340395796,1304.54938903486,1384.96802283394,1465.96953538762,1404.19865501722,1429.93702682619
KNA,10061.9592929618,9897.22949916306,10229.4103745641,10781.0233907488,11202.8602880027,11653.6006571814,12177.9484874407,12842.3923091812,12614.0300861673,12847.3596066997,13939.8101702047,14504.6264540252,14614.658158174,13989.3084847311,14501.8324546279,15863.8867323139,16311.6439083644,16360.3988914301,18134.8634245995,17473.8588165554,17438.3463628122,17653.9876172404,17509.0065843579,18492.5019880979,19884.5877124087,20025.9623507165,20813.9466201503,20816.7247384417,21254.6557957777,22137.6454319838,18948.3865021181,18795.9150699081
KOR,9365.39498597615,10272.6206979978,10796.6046542439,11422.5146522022,12356.2782851767,13408.6814173347,14329.5393059263,15071.7563891218,14195.8130931157,15711.5640210645,16992.4790763689,17680.845491777,18936.9516520974,19431.9711103534,20361.0692543545,21193.3575135298,22192.1851207944,23360.9057353821,23882.7304951493,23948.4722438582,25451.0041554666,26186.8975422978,26675.4401708559,27394.6503074507,28094.9177029868,28732.2310762599,29461.7840071118,30307.395236491,31053.6379289101,31640.2146297141,31372.4712614515,32730.6506278828
KWT,,,22577.1132154511,29647.2700492749,32393.9949651296,33678.106804258,32925.1906467716,32625.7200708178,32741.013155773,31163.8933825397,31657.763247052,30820.9646063826,30886.3695146213,35304.1395607682,37980.055930323,40469.8372114785,41154.4255675936,41125.6203125053,39853.5124647491,35117.6326702454,32563.5554426476,33422.5322228117,33003.7602952416,31077.3953600518,30277.6428268367,29310.522105363,29129.6715059707,27240.1247535413,26660.379734502,25773.4566962928,23925.6656033037,
LBN,2753.854252138,4033.58923115698,4597.99064378459,4995.11878216116,5303.67241017604,5543.75915928187,6055.33654130333,6010.00783362509,6124.11395872503,5989.81774781375,5970.97454633499,6103.39431138839,6230.74603435432,6348.80648470535,6669.25306911369,6747.71185958088,6740.74187759724,7230.85858892233,7760.76584712308,8445.10247048695,9037.08580895655,9026.47172275478,9019.69822932756,8539.56607836072,7921.08023568609,7802.75136773923,8101.70966847538,8364.69641173312,8441.19497452574,8066.01527008681,6473.10399449625,6095.56877950719
LCA,8194.85089542294,8113.48595700265,8630.02624512047,8553.30128331292,8576.55800001591,8624.13621990374,8782.73489107969,8638.45512080383,9099.50156530572,9259.80628758297,9192.0644191464,8818.3087848835,8789.084712863,9093.76234959016,9683.84681194671,9577.2287991941,10104.3352760331,10210.9795953387,10649.0969298001,10280.0331426396,10368.7133208973,10860.3948914813,10777.3984256506,10384.0597779156,10481.3517926576,10290.3789108118,10628.7679536851,10942.2505844197,11211.596237978,11095.3541798074,8361.39265116311,9362.35437011581
LKA,1311.36293926,1355.2616762832,1398.85142422098,1479.68921638991,1547.90072157144,1619.74852753427,1669.91362908502,1766.9114017146,1840.5915377129,1909.59463118821,2011.84833557954,1966.70964001324,2028.51362805162,2130.95235799785,2228.07865014563,2348.03385494023,2508.707668855,2659.49711561836,2797.72601387152,2876.65090156415,3086.04401388314,3331.10455514106,3613.95588782964,3731.1560625899,3932.26048207707,4060.13178524716,4218.44401553777,4440.51197526867,4495.71089310179,4458.43485391502,4280.84906667802,4375.9477077248
LSO,537.039480983379,564.872359051232,594.740217650967,606.808098212176,634.624614304409,647.566310957878,676.45926917224,695.295832239921,701.343649926432,701.641927346399,727.23459461857,752.818122079471,759.003338056487,795.405661153334,811.981964443895,843.508130978023,879.475749369738,913.219151020493,958.068881167853,939.375142714191,982.207498290113,1020.00035450016,1075.62019557354,1084.75362387164,1092.09111603204,1113.87132770562,1140.38458451265,1090.98715652477,1078.15789785424,1074.6225006431,972.415623732283,973.704009216295
LTU,,,,,,4936.0202154344,5230.26019154918,5706.89526075875,6178.1238213384,6151.08296362442,6423.42067622444,6899.23683441212,7424.39482424481,8275.80344758031,8919.08174949012,9766.48764716509,10659.4002106998,11984.9232941064,12425.3980999207,10699.7894581629,11106.9502145424,12046.7213858694,12678.6926859879,13262.3344620771,13850.0001271199,14263.9645773495,14810.2517786273,15661.9962536775,16443.5852875776,17249.7184431077,17241.3488235121,18233.7157800947
LUX,66027.0758007817,70779.9729147771,71116.9400892209,73116.1946629406,74883.1418537888,74896.0965788046,74916.5067672272,77993.0585335828,82170.2399212578,87695.33957586,92527.7118069642,94243.7073233917,96269.5793851216,97597.9969176553,100292.568479162,101222.045664401,105614.179863952,112417.878458001,110094.792338745,104574.349887682,106544.057241723,105290.249048827,104487.744238704,105338.956059283,105583.937014123,105462.012584423,108351.452158933,107142.127556443,106376.783565763,106729.024882424,104128.242111037,107792.189003826
LVA,,,,,,4969.82307985825,5156.19509655969,5668.0600072591,6084.28501085339,6303.07485521062,6725.33754041856,7243.56297995178,7847.64536792469,8591.26791254397,9405.06172211095,10526.4522506693,11895.2750583575,13185.0693240034,12891.4423439709,11237.1089285212,10962.2315251539,11450.9767983716,12410.3652614992,12795.8782909892,13162.6545599056,13786.4567953114,14242.5726741319,14845.3348946383,15558.6917797211,16069.8404323203,15826.4126578529,16609.7227827866
MAC,30001.2023323753,30055.2881606494,33139.7170221331,34094.5300555254,34807.0426488937,35241.8089221284,34429.4907086464,33715.7728961902,31631.0851406923,30395.6262207028,31667.7041382038,32046.2916721989,34083.5545435667,36992.4593581506,45563.6423258715,47923.8945042693,52907.0474466659,58983.3181905467,59403.6225676495,58611.4563062465,71457.6528081526,84818.3199221032,90787.1682042024,98751.8157076306,95001.0100262183,73220.2687642554,71394.4767458122,77056.2246503907,80477.2782902736,76958.8625966564,34561.7844726337,40601.0160424495
MAR,1468.14294433594,1547.63220214844,1490.41333007813,1455.96594238281,1585.72338867188,1477.32250976563,1635.01599121094,1585.59387207031,1675.67163085938,1670.09069824219,1678.97912597656,1777.87939453125,1809.50854492188,1893.50073242188,1959.115234375,1996.45227050781,2119.05639648438,2165.12426757813,2263.50219726563,2328.8134765625,2385.51220703125,2476.39111328125,2515.82373046875,2593.99560546875,3047.14599609375,3139.24365234375,3116.57836914063,3234.767578125,3296.21044921875,3355.62963867188,3081.3828125,3290.62036132813
MDA,,,,,,1501.79311569991,1416.36484759039,1445.02764305991,1351.0368357235,1307.58190697996,1337.8600849377,1422.64740540161,1537.16955744938,1643.24365461053,1769.2161429524,1906.54068720105,2003.61540983394,2068.51144802672,2234.10389705624,2102.7109355003,2254.25277828254,2386.78898239752,2373.02434941255,2588.33064120055,2719.39505672694,2731.06558405856,2884.83206401802,3072.7664217125,3261.7493401398,3436.4491041805,3217.97399064244,3694.6520300684
MDG,546.371205066903,496.760827145827,487.572808348812,482.641788197559,467.500901644482,460.507189257344,455.697172324558,457.7743284193,460.982144067078,467.919198463718,474.13902725099,487.66110798694,414.687341103875,442.103234620094,451.921231422777,459.77498774962,470.618594017079,483.145276817111,500.782478266772,467.115649259186,456.72921221539,451.127509704245,452.205013502856,450.41209032633,453.383419347755,455.638039705577,461.736053311864,467.655072890457,470.423903552325,478.926966738444,433.83824486583,442.12160391194
MDV,,,,,,5451.61654976879,5754.50111475977,6117.22057832474,6461.46326339065,6754.05766293826,6904.66635044884,6521.17954376261,6876.45755452284,7691.91732109262,8023.51195513368,6859.2440841747,8447.16244110397,8798.62244683565,9297.00853518746,8324.60889068649,8619.76588614385,9036.66952265547,8951.02433115532,9286.70340816714,9584.46284580522,9434.3310782449,9619.97415080601,9916.4719045845,10342.9101362733,10753.1431705011,7013.57000027668,9807.57711547767
MEX,7663.61946721165,7830.3263145388,7951.01483069459,7950.51626818477,8185.96729682425,7529.84827306644,7897.91860647936,8294.09457314296,8576.58631874846,8669.34936487294,8954.80437333826,8782.12739580822,8646.16268303123,8641.72158287643,8849.51063576276,8925.23666899755,9200.40258122663,9288.1624783226,9276.05483673897,8677.75829267591,9001.68616211141,9199.14603160908,9401.97790873141,9404.59627963568,9553.26608088796,9753.38004823861,9897.15006158717,9997.686913757,10120.3635433028,10013.7031924835,9147.05350478398,9525.40968420662
MKD,3568.06196241253,3360.19385262415,3168.62588573185,2962.9768969114,2932.07803914177,2897.1924632951,2916.44198673698,2954.52250090996,3038.13846620844,3154.84776224615,3283.37786294181,3169.32371701905,3240.10918672657,3301.31213313842,3445.80688587016,3600.95228354912,3779.67502572519,4017.79210065609,4230.7330855348,4207.80489815142,4339.96438006305,4433.88746631908,4408.29643693647,4530.68210673617,4687.29638777264,4861.55397141497,4994.55895240773,5043.69224811274,5184.69447115249,5386.20032539651,5067.21360634667,5287.06837886027
MLI,469.402490985206,514.247380389876,487.720652200747,492.820717665694,500.638057306275,494.590230539669,518.47054455231,531.57718350459,557.764339448179,573.548988184292,556.772392188084,623.266372329042,622.796720787665,658.142716595115,646.92804746153,666.794419611318,675.188947184056,676.080029486256,685.46066824551,695.394484174972,708.930471542556,708.418670083461,682.287841880071,677.861138723626,703.231032098678,723.504202500133,741.797632173717,756.428070646156,767.571592925254,779.326622345063,745.885982262158,744.760424800156
MLT,10074.2643900301,10419.915060919,10796.7461341621,11168.4172365217,11689.7136598279,12344.7715588185,12727.2426701278,13295.3116471943,13886.2307277665,14455.7006016678,17189.5641139157,16860.5045795096,17164.5434218266,17746.8134856495,17652.6287625179,18133.9086645252,18521.555034809,19338.4620047923,19948.0562567015,19573.8970037959,20557.7649608427,20566.266064771,21221.633414091,22071.0316097563,23286.100386101,24921.5790015791,25181.2589891115,27177.8003836611,27864.2011519772,28375.2709332443,25444.3392976941,27891.1282698574
MNG,1770.54101458081,1588.22259913707,1417.74199921932,1352.36817168655,1362.50905271207,1431.46089916608,1446.87828349246,1487.64555358115,1522.389768958,1554.05194580634,1557.43841409055,1589.40369104991,1649.93879666515,1750.19042849723,1919.75712090703,2041.8684598736,2197.69474614725,2400.22505286567,2585.8247352105,2521.59448591919,2646.56163229199,3057.31720365428,3374.43832657557,3697.60127796875,3909.91325407878,3919.35114779589,3892.65213873748,4023.78555575822,4242.3001505544,4385.11160331345,4106.60261468469,4107.18365216149
MOZ,214.957472417529,221.258848370973,203.863378486755,219.29009333616,222.54766483638,217.624844240339,234.709016783031,254.242246291254,272.861269330756,297.492052900759,293.708668421651,321.038393142703,341.965901110632,356.119696124755,374.405297774667,389.080018541555,415.995781737761,436.683796928318,456.517416040098,472.574352957371,489.406669999773,510.514403835176,531.309017461329,551.110252547242,573.99557916019,594.226533517809,597.944593931851,601.361667501054,604.007174458011,600.403941051414,576.017851178953,573.112663333857
MRT,1398.93963712334,1382.41649471257,1355.05825134864,1377.22856876331,1290.02266719684,1377.92519098229,1429.00300959811,1340.59176886532,1342.05582440385,1354.12866838918,1265.15913880576,1224.67952220623,1215.25003454026,1271.67382541319,1303.27036727161,1384.01288846811,1601.14120566875,1533.63225491927,1490.81615098506,1452.17727547994,1448.02185021992,1463.59343478143,1481.97649661363,1499.43029989696,1522.75757085811,1562.72524811646,1541.16131122073,1595.23165460049,1628.03720022383,1670.02712488425,1612.15270266623,1609.93006252163
MUS,3810.48083308809,3936.76650864216,4138.34644990132,4297.40909169661,4412.93756734862,4562.7469288118,4768.68343555767,4977.19016863638,5224.18419682792,5292.86908761083,5671.02955118886,5814.74834555516,5867.77362899548,6170.64876628582,6397.59346166531,6472.87388657723,6756.22955969517,7110.69493851624,7466.69465771689,7693.76434353874,8011.45517219702,8324.78328337964,8591.96715947096,8861.14077207653,9183.61091175168,9509.93465545353,9870.46723719554,10249.9163961084,10654.7904725398,10959.3361409219,9359.34373757082,9703.52422200224
MWI,245.246488301682,258.739504032088,233.038417047869,252.089956317567,229.076829176693,267.900614286157,281.988984576973,287.055135907479,292.129405444401,294.392423351257,292.230292835535,271.185288515841,269.109600772917,277.322586988107,284.737557920895,286.107861553095,291.27365725078,310.3142821912,324.547281600445,341.507107461368,354.5801567642,361.293594183817,357.826288125539,366.014563845095,376.237163705814,376.246204801105,375.253758901217,379.885096900222,386.060112194791,396.316837841203,388.978636142247,389.378818714496
MYS,4260.2727132248,4537.31801075022,4804.66543260293,5135.02286903416,5453.85971198254,5826.86096910463,6238.63802380639,6518.98501722758,5883.78706664634,6089.09635282905,6461.98031907102,6330.61752268387,6506.10689827533,6716.63187222889,7004.12587251758,7209.60488884031,7444.01411642311,7742.56490042748,7948.93414403105,7675.22509201554,8101.39338684161,8393.94874962513,8711.28108684653,8976.53039711282,9369.08627607932,9699.58402084731,9984.14675563608,10416.0240363597,10777.748251085,11114.5419859856,10374.1870816224,10575.8735384331
NAM,2857.95188369849,2989.5463763276,3103.47525496072,2957.05133881665,2914.36539195621,2939.4960421185,2951.14054656259,2997.25479125298,3019.74087142348,3047.19125323917,3082.76423347786,3056.47266635498,3148.35790797604,3235.75201248228,3587.84457474272,3634.6262516952,3845.29464337407,4001.71551255958,4053.2266071847,4007.49179940231,4186.04897169948,4330.95109056644,4476.42165159096,4648.32472961827,4846.89741305869,4965.68085962392,4880.45299503932,4746.19106810881,4714.46020396689,4596.62707017602,4155.13271775572,4196.28530383011
NCL,,,,,,,,,,,,,,,,,,,,,,,,,,32428.5824862295,,,,,,
NER,461.215526581545,445.149489599786,440.139796697502,427.845763026106,421.998869103093,418.244111865744,404.804463948987,397.505232551929,422.62010432195,407.554432639158,389.077521653195,403.176622195424,408.571356723922,403.064198066144,390.42482221576,404.280567547079,413.05595879464,410.803306687204,426.605678974905,419.173247368538,438.46388126061,432.297560839329,460.032235061326,466.333674410058,478.855152242503,481.111299477459,489.433810667843,494.616646346765,510.573129261318,520.919398398195,519.678793484687,507.711129922835
NGA,1608.77988597578,1573.70256576737,1605.54846077618,1533.18399524675,1467.09221759426,1429.01236061551,1451.81986490287,1457.22819063796,1457.70140400822,1429.40588123734,1462.53629195275,1508.55389487,1693.74606889937,1769.88259499167,1882.18236649766,1950.12276205561,2013.27441764528,2088.60485196107,2170.05925451045,2281.38680706176,2397.32402953237,2455.74698963536,2490.2136142182,2585.64771859088,2677.49412204549,2679.55476480921,2570.96027836553,2527.00012036433,2512.0809827586,2505.46274518312,2401.18390022989,2429.58578108445
